cpc_group,cpc_title_full,best_year,highest_ema
F42B,"EXPLOSIVE CHARGES, e.g. FOR BLASTING, FIREWORKS, AMMUNITION",2018,7.604448236388045
F42C,AMMUNITION FUZES; ARMING OR SAFETY MEANS THEREFOR,1979,1.7992453636660972
F42D,BLASTING,2023,1.9640996338352565
G01B,"MEASURING LENGTH, THICKNESS OR SIMILAR LINEAR DIMENSIONS; MEASURING ANGLES; MEASURING AREAS; MEASURING IRREGULARITIES OF SURFACES OR CONTOURS",2018,40.07696383124902
G01C,"MEASURING DISTANCES, LEVELS OR BEARINGS; SURVEYING; NAVIGATION; GYROSCOPIC INSTRUMENTS; PHOTOGRAMMETRY OR VIDEOGRAMMETRY",2018,36.43535447997299
G01D,MEASURING NOT SPECIALLY ADAPTED FOR A SPECIFIC VARIABLE; ARRANGEMENTS FOR MEASURING TWO OR MORE VARIABLES NOT COVERED IN A SINGLE OTHER SUBCLASS; TARIFF METERING APPARATUS; MEASURING OR TESTING NOT OTHERWISE PROVIDED FOR,2018,18.82744839936749
G01F,"MEASURING VOLUME, VOLUME FLOW, MASS FLOW OR LIQUID LEVEL; METERING BY VOLUME",2021,17.422864587960788
G01G,WEIGHING,2021,7.2097446139196455
G01H,"MEASUREMENT OF MECHANICAL VIBRATIONS OR ULTRASONIC, SONIC OR INFRASONIC WAVES",2022,4.69492398241804
G01J,"MEASUREMENT OF INTENSITY, VELOCITY, SPECTRAL CONTENT, POLARISATION, PHASE OR PULSE CHARACTERISTICS OF INFRARED, VISIBLE OR ULTRAVIOLET LIGHT; COLORIMETRY; RADIATION PYROMETRY",2022,17.381486704578943
G01K,MEASURING TEMPERATURE; MEASURING QUANTITY OF HEAT; THERMALLY-SENSITIVE ELEMENTS NOT OTHERWISE PROVIDED FOR,2018,9.930578660056106
G01L,"MEASURING FORCE, STRESS, TORQUE, WORK, MECHANICAL POWER, MECHANICAL EFFICIENCY, OR FLUID PRESSURE",2022,16.920910979645306
G01M,"TESTING STATIC OR DYNAMIC BALANCE OF MACHINES OR STRUCTURES; TESTING OF STRUCTURES OR APPARATUS, NOT OTHERWISE PROVIDED FOR",2018,39.17969953198346
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES,2021,234.9173157672369
G01P,"MEASURING LINEAR OR ANGULAR SPEED, ACCELERATION, DECELERATION, OR SHOCK; INDICATING PRESENCE, ABSENCE, OR DIRECTION, OF MOVEMENT",2020,7.556532561511853
G01Q,"SCANNING-PROBE TECHNIQUES OR APPARATUS; APPLICATIONS OF SCANNING-PROBE TECHNIQUES, e.g. SCANNING PROBE MICROSCOPY [SPM]",2005,1.4870400000000004
G01R,MEASURING ELECTRIC VARIABLES; MEASURING MAGNETIC VARIABLES,2018,92.10023388840153
G01S,RADIO DIRECTION-FINDING; RADIO NAVIGATION; DETERMINING DISTANCE OR VELOCITY BY USE OF RADIO WAVES; LOCATING OR PRESENCE-DETECTING BY USE OF THE REFLECTION OR RERADIATION OF RADIO WAVES; ANALOGOUS ARRANGEMENTS USING OTHER WAVES,2021,70.73039854370685
G01T,MEASUREMENT OF NUCLEAR OR X-RADIATION,2018,8.511927326961082
G01V,GEOPHYSICS; GRAVITATIONAL MEASUREMENTS; DETECTING MASSES OR OBJECTS; TAGS,2018,19.838261062389858
G01W,METEOROLOGY,2022,3.1410533939049063
G02B,"OPTICAL ELEMENTS, SYSTEMS OR APPARATUS",2020,124.92492789393096
G02C,SPECTACLES; SUNGLASSES OR GOGGLES INSOFAR AS THEY HAVE THE SAME FEATURES AS SPECTACLES; CONTACT LENSES,2021,8.83903954221582
G02F,OPTICAL DEVICES OR ARRANGEMENTS FOR THE CONTROL OF LIGHT BY MODIFICATION OF THE OPTICAL PROPERTIES OF THE MEDIA OF THE ELEMENTS INVOLVED THEREIN; NON-LINEAR OPTICS; FREQUENCY-CHANGING OF LIGHT; OPTICAL LOGIC ELEMENTS; OPTICAL ANALOGUE/DIGITAL CONVERTERS,2018,57.8336103162677
G03B,APPARATUS OR ARRANGEMENTS FOR TAKING PHOTOGRAPHS OR FOR PROJECTING OR VIEWING THEM; APPARATUS OR ARRANGEMENTS EMPLOYING ANALOGOUS TECHNIQUES USING WAVES OTHER THAN OPTICAL WAVES; ACCESSORIES THEREFOR,2020,19.830846027136698
G03C,"PHOTOSENSITIVE MATERIALS FOR PHOTOGRAPHIC PURPOSES; PHOTOGRAPHIC PROCESSES, e.g. CINE, X-RAY, COLOUR, STEREO-PHOTOGRAPHIC PROCESSES; AUXILIARY PROCESSES IN PHOTOGRAPHY",1988,10.521501477452254
G03D,APPARATUS FOR PROCESSING EXPOSED PHOTOGRAPHIC MATERIALS; ACCESSORIES THEREFOR,2000,1.4664394832113086
G03F,"PHOTOMECHANICAL PRODUCTION OF TEXTURED OR PATTERNED SURFACES, e.g. FOR PRINTING, FOR PROCESSING OF SEMICONDUCTOR DEVICES; MATERIALS THEREFOR; ORIGINALS THEREFOR; APPARATUS SPECIALLY ADAPTED THEREFOR",2020,31.697281943454296
G03G,ELECTROGRAPHY; ELECTROPHOTOGRAPHY; MAGNETOGRAPHY,2013,36.00362861328693
G03H,HOLOGRAPHIC PROCESSES OR APPARATUS,2019,3.323265493288859
G04B,"MECHANICALLY-DRIVEN CLOCKS OR WATCHES; MECHANICAL PARTS OF CLOCKS OR WATCHES IN GENERAL; TIME PIECES USING THE POSITION OF THE SUN, MOON OR STARS",2018,5.782094146650078
G04C,ELECTROMECHANICAL CLOCKS OR WATCHES,1978,3.15190153125846
G04D,APPARATUS OR TOOLS SPECIALLY DESIGNED FOR MAKING OR MAINTAINING CLOCKS OR WATCHES,1975,1.6098250418631481
G04F,TIME-INTERVAL MEASURING,2022,1.8375360124711617
G04G,ELECTRONIC TIME-PIECES,1980,3.3734795632640004
G04R,RADIO-CONTROLLED TIME-PIECES,2016,1.00032
G05B,CONTROL OR REGULATING SYSTEMS IN GENERAL; FUNCTIONAL ELEMENTS OF SUCH SYSTEMS; MONITORING OR TESTING ARRANGEMENTS FOR SUCH SYSTEMS OR ELEMENTS,2021,59.50149424468338
G05D,SYSTEMS FOR CONTROLLING OR REGULATING NON-ELECTRIC VARIABLES,2022,25.680226791264655
G05F,SYSTEMS FOR REGULATING ELECTRIC OR MAGNETIC VARIABLES,2022,7.240276309696516
G05G,CONTROL DEVICES OR SYSTEMS INSOFAR AS CHARACTERISED BY MECHANICAL FEATURES ONLY,2020,3.8322280531616553
G06C,DIGITAL COMPUTERS IN WHICH ALL THE COMPUTATION IS EFFECTED MECHANICALLY,2002,0.9929743845813022
G06D,DIGITAL FLUID-PRESSURE COMPUTING DEVICES,2015,0.2
G06E,OPTICAL COMPUTING DEVICES; COMPUTING DEVICES USING OTHER RADIATIONS WITH SIMILAR PROPERTIES,2018,0.7378560000000002
G06F,ELECTRIC DIGITAL DATA PROCESSING,2022,627.5399435921123
G06G,ANALOGUE COMPUTERS,1970,1.6876411028348652
G06J,HYBRID COMPUTING ARRANGEMENTS,2021,0.7378560000000002
G06K,GRAPHICAL DATA READING; PRESENTATION OF DATA; RECORD CARRIERS; HANDLING RECORD CARRIERS,2018,27.084447036574574
G06M,COUNTING MECHANISMS; COUNTING OF OBJECTS NOT OTHERWISE PROVIDED FOR,2018,1.9653042945602566
G06N,COMPUTING ARRANGEMENTS BASED ON SPECIFIC COMPUTATIONAL MODELS,2022,120.78516674018732
G06Q,"INFORMATION AND COMMUNICATION TECHNOLOGY [ICT] SPECIALLY ADAPTED FOR ADMINISTRATIVE, COMMERCIAL, FINANCIAL, MANAGERIAL OR SUPERVISORY PURPOSES; SYSTEMS OR METHODS SPECIALLY ADAPTED FOR ADMINISTRATIVE, COMMERCIAL, FINANCIAL, MANAGERIAL OR SUPERVISORY PURPOSES, NOT OTHERWISE PROVIDED FOR",2021,199.1599870533827
G06T,"IMAGE DATA PROCESSING OR GENERATION, IN GENERAL",2022,124.68275105145399
G06V,IMAGE OR VIDEO RECOGNITION OR UNDERSTANDING,2022,87.6444022114798
G07B,TICKET-ISSUING APPARATUS; FARE-REGISTERING APPARATUS; FRANKING APPARATUS,2009,2.697131855670968
G07C,"TIME OR ATTENDANCE REGISTERS; REGISTERING OR INDICATING THE WORKING OF MACHINES; GENERATING RANDOM NUMBERS; VOTING OR LOTTERY APPARATUS; ARRANGEMENTS, SYSTEMS OR APPARATUS FOR CHECKING NOT PROVIDED FOR ELSEWHERE",2020,19.851174126770957
G07D,"HANDLING OF COINS OR VALUABLE PAPERS, e.g. TESTING, SORTING BY DENOMINATIONS, COUNTING, DISPENSING, CHANGING OR DEPOSITING",2018,6.551918691173192
G07F,COIN-FREED OR LIKE APPARATUS,2018,20.603973966745595
G07G,"REGISTERING THE RECEIPT OF CASH, VALUABLES, OR TOKENS",2020,2.9266056282112003
G08B,SIGNALLING OR CALLING SYSTEMS; ORDER TELEGRAPHS; ALARM SYSTEMS,2018,27.549805819000166
G08C,"TRANSMISSION SYSTEMS FOR MEASURED VALUES, CONTROL OR SIMILAR SIGNALS",2018,8.658980297045444
G08G,TRAFFIC CONTROL SYSTEMS,2022,29.062951597899595
G09B,"EDUCATIONAL OR DEMONSTRATION APPLIANCES; APPLIANCES FOR TEACHING, OR COMMUNICATING WITH, THE BLIND, DEAF OR MUTE; MODELS; PLANETARIA; GLOBES; MAPS; DIAGRAMS",2018,24.650541614510225
G09C,CIPHERING OR DECIPHERING APPARATUS FOR CRYPTOGRAPHIC OR OTHER PURPOSES INVOLVING THE NEED FOR SECRECY,2015,1.2003200000000003
G09D,RAILWAY OR LIKE TIME OR FARE TABLES; PERPETUAL CALENDARS,2005,0.36000000000000004
G09F,DISPLAYING; ADVERTISING; SIGNS; LABELS OR NAME-PLATES; SEALS,2021,19.0513102595895
G09G,ARRANGEMENTS OR CIRCUITS FOR CONTROL OF INDICATING DEVICES USING STATIC MEANS TO PRESENT VARIABLE INFORMATION,2020,55.860440698370546
G10B,"ORGANS, HARMONIUMS OR SIMILAR WIND MUSICAL INSTRUMENTS WITH ASSOCIATED BLOWING APPARATUS",2016,0.4880000000000001
G10C,"PIANOS, HARPSICHORDS, SPINETS OR SIMILAR STRINGED MUSICAL INSTRUMENTS WITH ONE OR MORE KEYBOARDS",2006,1.6848156279111686
G10D,STRINGED MUSICAL INSTRUMENTS; WIND MUSICAL INSTRUMENTS; ACCORDIONS OR CONCERTINAS; PERCUSSION MUSICAL INSTRUMENTS; AEOLIAN HARPS; SINGING-FLAME MUSICAL INSTRUMENTS; MUSICAL INSTRUMENTS NOT OTHERWISE PROVIDED FOR,2016,2.56723992384238
G10F,AUTOMATIC MUSICAL INSTRUMENTS,1992,0.8926258176000004
G10G,"REPRESENTATION OF MUSIC; RECORDING MUSIC IN NOTATION FORM; ACCESSORIES FOR MUSIC OR MUSICAL INSTRUMENTS NOT OTHERWISE PROVIDED FOR, e.g. SUPPORTS",2018,1.738023563264
G10H,"ELECTROPHONIC MUSICAL INSTRUMENTS; INSTRUMENTS IN WHICH THE TONES ARE GENERATED BY ELECTROMECHANICAL MEANS OR ELECTRONIC GENERATORS, OR IN WHICH THE TONES ARE SYNTHESISED FROM A DATA STORE",2019,4.774090347972902
G10K,"SOUND-PRODUCING DEVICES; METHODS OR DEVICES FOR PROTECTING AGAINST, OR FOR DAMPING, NOISE OR OTHER ACOUSTIC WAVES IN GENERAL; ACOUSTICS NOT OTHERWISE PROVIDED FOR",2021,7.037721943613457
G10L,SPEECH ANALYSIS TECHNIQUES OR SPEECH SYNTHESIS; SPEECH RECOGNITION; SPEECH OR VOICE PROCESSING TECHNIQUES; SPEECH OR AUDIO CODING OR DECODING,2022,31.83462522904752
G11B,INFORMATION STORAGE BASED ON RELATIVE MOVEMENT BETWEEN RECORD CARRIER AND TRANSDUCER,2007,77.18683103799509
G11C,STATIC STORES,2008,45.8787388781067
G12B,"CONSTRUCTIONAL DETAILS OF INSTRUMENTS, OR COMPARABLE DETAILS OF OTHER APPARATUS, NOT OTHERWISE PROVIDED FOR",2024,0.9312805232640002
G16B,"BIOINFORMATICS, i.e. INFORMATION AND COMMUNICATION TECHNOLOGY [ICT] SPECIALLY ADAPTED FOR GENETIC OR PROTEIN-RELATED DATA PROCESSING IN COMPUTATIONAL MOLECULAR BIOLOGY",2022,7.5035561021496155
G16C,COMPUTATIONAL CHEMISTRY; CHEMOINFORMATICS; COMPUTATIONAL MATERIALS SCIENCE,2021,3.1624774860800002
G16H,"HEALTHCARE INFORMATICS, i.e. INFORMATION AND COMMUNICATION TECHNOLOGY [ICT] SPECIALLY ADAPTED FOR THE HANDLING OR PROCESSING OF MEDICAL OR HEALTHCARE DATA",2022,33.83086825049353
G16Y,INFORMATION AND COMMUNICATION TECHNOLOGY SPECIALLY ADAPTED FOR THE INTERNET OF THINGS [IoT],2022,2.2304000000000004
G16Z,"INFORMATION AND COMMUNICATION TECHNOLOGY [ICT] SPECIALLY ADAPTED FOR SPECIFIC APPLICATION FIELDS, NOT OTHERWISE PROVIDED FOR",2017,5.341938082611201
G21B,FUSION REACTORS,2020,1.1141006540800003
G21C,NUCLEAR REACTORS,2017,5.299677873965423
G21D,NUCLEAR POWER PLANT,2023,0.9960206540800002
G21F,"PROTECTION AGAINST X-RADIATION, GAMMA RADIATION, CORPUSCULAR RADIATION OR PARTICLE BOMBARDMENT; TREATING RADIOACTIVELY CONTAMINATED MATERIAL; DECONTAMINATION ARRANGEMENTS THEREFOR",2010,2.70938325925904
G21G,CONVERSION OF CHEMICAL ELEMENTS; RADIOACTIVE SOURCES,2019,1.4045724338631478
G21H,"OBTAINING ENERGY FROM RADIOACTIVE SOURCES; APPLICATIONS OF RADIATION FROM RADIOACTIVE SOURCES, NOT OTHERWISE PROVIDED FOR; UTILISING COSMIC RADIATION",2015,0.7902848000000002
G21J,NUCLEAR EXPLOSIVES; APPLICATIONS THEREOF,1968,0.2
G21K,TECHNIQUES FOR HANDLING PARTICLES OR IONISING RADIATION NOT OTHERWISE PROVIDED FOR; IRRADIATION DEVICES; GAMMA RAY OR X-RAY MICROSCOPES,2011,2.1811061981738944
H01B,"CABLES; CONDUCTORS; INSULATORS; SELECTION OF MATERIALS FOR THEIR CONDUCTIVE, INSULATING OR DIELECTRIC PROPERTIES",2018,24.703025878535243
H01C,RESISTORS,2018,3.75906342305331
H01F,MAGNETS; INDUCTANCES; TRANSFORMERS; SELECTION OF MATERIALS FOR THEIR MAGNETIC PROPERTIES,2018,35.12905779315718
H01G,"CAPACITORS; CAPACITORS, RECTIFIERS, DETECTORS, SWITCHING DEVICES, LIGHT-SENSITIVE OR TEMPERATURE-SENSITIVE DEVICES OF THE ELECTROLYTIC TYPE",2018,19.54825883719802
H01H,ELECTRIC SWITCHES; RELAYS; SELECTORS; EMERGENCY PROTECTIVE DEVICES,2018,32.85496806237034
H01J,ELECTRIC DISCHARGE TUBES OR DISCHARGE LAMPS,2008,37.37676909400555
H01K,ELECTRIC INCANDESCENT LAMPS,2017,1.6040506695049475
H01L,SEMICONDUCTOR DEVICES NOT COVERED BY CLASS H10,2019,321.130719981755
H01M,"PROCESSES OR MEANS, e.g. BATTERIES, FOR THE DIRECT CONVERSION OF CHEMICAL ENERGY INTO ELECTRICAL ENERGY",2022,138.3928595408003
H01P,"WAVEGUIDES; RESONATORS, LINES, OR OTHER DEVICES OF THE WAVEGUIDE TYPE",2019,10.990628668216958
H01Q,"ANTENNAS, i.e. RADIO AERIALS",2021,38.42381891686625
H01R,ELECTRICALLY-CONDUCTIVE CONNECTIONS; STRUCTURAL ASSOCIATIONS OF A PLURALITY OF MUTUALLY-INSULATED ELECTRICAL CONNECTING ELEMENTS; COUPLING DEVICES; CURRENT COLLECTORS,2018,64.41693969026117
H01S,DEVICES USING THE PROCESS OF LIGHT AMPLIFICATION BY STIMULATED EMISSION OF RADIATION [LASER] TO AMPLIFY OR GENERATE LIGHT; DEVICES USING STIMULATED EMISSION OF ELECTROMAGNETIC RADIATION IN WAVE RANGES OTHER THAN OPTICAL,2021,18.98688354585941
H01T,SPARK GAPS; OVERVOLTAGE ARRESTERS USING SPARK GAPS; SPARKING PLUGS; CORONA DEVICES; GENERATING IONS TO BE INTRODUCED INTO NON-ENCLOSED GASES,2017,4.85495493967464
H02B,"BOARDS, SUBSTATIONS OR SWITCHING ARRANGEMENTS FOR THE SUPPLY OR DISTRIBUTION OF ELECTRIC POWER",2022,13.747666909937658
H02G,"INSTALLATION OF ELECTRIC CABLES OR LINES, OR OF COMBINED OPTICAL AND ELECTRIC CABLES OR LINES",2022,23.524206971115653
H02H,EMERGENCY PROTECTIVE CIRCUIT ARRANGEMENTS,2022,13.574633295136742
H02J,CIRCUIT ARRANGEMENTS OR SYSTEMS FOR SUPPLYING OR DISTRIBUTING ELECTRIC POWER; SYSTEMS FOR STORING ELECTRIC ENERGY,2018,77.06043205406502
H02K,DYNAMO-ELECTRIC MACHINES,2019,60.77761158853289
H02M,"APPARATUS FOR CONVERSION BETWEEN AC AND AC, BETWEEN AC AND DC, OR BETWEEN DC AND DC, AND FOR USE WITH MAINS OR SIMILAR POWER SUPPLY SYSTEMS; CONVERSION OF DC OR AC INPUT POWER INTO SURGE OUTPUT POWER; CONTROL OR REGULATION THEREOF",2019,42.58584789352373
H02N,ELECTRIC MACHINES NOT OTHERWISE PROVIDED FOR,2018,5.875301511671586
H02P,"CONTROL OR REGULATION OF ELECTRIC MOTORS, ELECTRIC GENERATORS OR DYNAMO-ELECTRIC CONVERTERS; CONTROLLING TRANSFORMERS, REACTORS OR CHOKE COILS",2021,22.157326795517
H02S,"GENERATION OF ELECTRIC POWER BY CONVERSION OF INFRARED RADIATION, VISIBLE LIGHT OR ULTRAVIOLET LIGHT, e.g. USING PHOTOVOLTAIC [PV] MODULES",2018,12.052564598679147
H03B,"GENERATION OF OSCILLATIONS, DIRECTLY OR BY FREQUENCY-CHANGING, BY CIRCUITS EMPLOYING ACTIVE ELEMENTS WHICH OPERATE IN A NON-SWITCHING MANNER; GENERATION OF NOISE BY SUCH CIRCUITS",2020,2.6944198473479406
H03C,MODULATION,2006,1.6775271482891783
H03D,DEMODULATION OR TRANSFERENCE OF MODULATION FROM ONE CARRIER TO ANOTHER,2009,1.866288517819307
H03F,AMPLIFIERS,2018,12.030012047827938
H03G,CONTROL OF AMPLIFICATION,1983,4.213179434290349
H03H,"IMPEDANCE NETWORKS, e.g. RESONANT CIRCUITS; RESONATORS",2022,12.647870408776948
H03J,TUNING RESONANT CIRCUITS; SELECTING RESONANT CIRCUITS,1980,2.9046571347285695
H03K,PULSE TECHNIQUE,2019,22.832037086101444
H03L,"AUTOMATIC CONTROL, STARTING, SYNCHRONISATION OR STABILISATION OF GENERATORS OF ELECTRONIC OSCILLATIONS OR PULSES",2006,5.134654019302835
H03M,CODING; DECODING; CODE CONVERSION IN GENERAL,2018,15.646293727000831
H04B,TRANSMISSION,2021,61.998993719582145
H04H,BROADCAST COMMUNICATION,2009,5.423048347714184
H04J,MULTIPLEX COMMUNICATION,2020,9.532961928192057
H04K,SECRET COMMUNICATION; JAMMING OF COMMUNICATION,2020,1.7116114165396146
H04L,"TRANSMISSION OF DIGITAL INFORMATION, e.g. TELEGRAPHIC COMMUNICATION",2021,324.53476747798703
H04M,TELEPHONIC COMMUNICATION,2018,45.925400976236176
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",2021,237.08433879134196
H04Q,SELECTING,2000,11.235995326681957
H04R,"LOUDSPEAKERS, MICROPHONES, GRAMOPHONE PICK-UPS OR LIKE ACOUSTIC ELECTROMECHANICAL TRANSDUCERS; DEAF-AID SETS; PUBLIC ADDRESS SYSTEMS",2021,39.16952381280484
H04S,STEREOPHONIC SYSTEMS ,2019,5.25540397470985
H04W,WIRELESS COMMUNICATION NETWORKS,2021,279.9743867528604
H05B,"ELECTRIC HEATING; ELECTRIC LIGHT SOURCES NOT OTHERWISE PROVIDED FOR; CIRCUIT ARRANGEMENTS FOR ELECTRIC LIGHT SOURCES, IN GENERAL",2018,51.08218963578516
H05C,"ELECTRIC CIRCUITS OR APPARATUS SPECIALLY DESIGNED FOR USE IN EQUIPMENT FOR KILLING, STUNNING, OR GUIDING LIVING BEINGS",1964,0.36000000000000004
H05F,STATIC ELECTRICITY; NATURALLY-OCCURRING ELECTRICITY,2019,1.5936805232640001
H05G,X-RAY TECHNIQUE,2022,1.9375263510468015
H05H,PLASMA TECHNIQUE; PRODUCTION OF ACCELERATED ELECTRICALLY-CHARGED PARTICLES OR OF NEUTRONS; PRODUCTION OR ACCELERATION OF NEUTRAL MOLECULAR OR ATOMIC BEAMS,2019,4.917224044409961
H05K,PRINTED CIRCUITS; CASINGS OR CONSTRUCTIONAL DETAILS OF ELECTRIC APPARATUS; MANUFACTURE OF ASSEMBLAGES OF ELECTRICAL COMPONENTS,2021,70.09489084095925
H10B,ELECTRONIC MEMORY DEVICES,2023,9.562707746317768
H10K,ORGANIC ELECTRIC SOLID-STATE DEVICES,2023,27.995262309645405
H10N,ELECTRIC SOLID-STATE DEVICES NOT OTHERWISE PROVIDED FOR,2021,8.081845616445488
Y02A,TECHNOLOGIES FOR ADAPTATION TO CLIMATE CHANGE,2023,285.08905544202673
Y02B,"CLIMATE CHANGE MITIGATION TECHNOLOGIES RELATED TO BUILDINGS, e.g. HOUSING, HOUSE APPLIANCES OR RELATED END-USER APPLICATIONS",2022,112.1293177290942
Y02C,"CAPTURE, STORAGE, SEQUESTRATION OR DISPOSAL OF GREENHOUSE GASES [GHG]",2014,2.4987370993716986
Y02D,"CLIMATE CHANGE MITIGATION TECHNOLOGIES IN INFORMATION AND COMMUNICATION TECHNOLOGIES [ICT], I.E. INFORMATION AND COMMUNICATION TECHNOLOGIES AIMING AT THE REDUCTION OF THEIR OWN ENERGY USE",2023,78.94833199290571
Y02E,"REDUCTION OF GREENHOUSE GAS [GHG] EMISSIONS, RELATED TO ENERGY GENERATION, TRANSMISSION OR DISTRIBUTION",2023,449.0041053940908
Y02P,CLIMATE CHANGE MITIGATION TECHNOLOGIES IN THE PRODUCTION OR PROCESSING OF GOODS,2023,394.00655030585494
Y02T,CLIMATE CHANGE MITIGATION TECHNOLOGIES RELATED TO TRANSPORTATION,2022,146.30981452279687
Y02W,CLIMATE CHANGE MITIGATION TECHNOLOGIES RELATED TO WASTEWATER TREATMENT OR WASTE MANAGEMENT,2023,160.3756718285292
Y04S,"SYSTEMS INTEGRATING TECHNOLOGIES RELATED TO POWER NETWORK OPERATION, COMMUNICATION OR INFORMATION TECHNOLOGIES FOR IMPROVING THE ELECTRICAL POWER GENERATION, TRANSMISSION, DISTRIBUTION, MANAGEMENT OR USAGE, i.e. SMART GRIDS",2022,23.614500893349884
Y10S,TECHNICAL SUBJECTS COVERED BY FORMER USPC CROSS-REFERENCE ART COLLECTIONS [XRACs] AND DIGESTS,1997,37.0102926405264
Y10T,TECHNICAL SUBJECTS COVERED BY FORMER US CLASSIFICATION,2011,84.5800648177067
